time_s,center_temperature_C,surface_temperature_C,mean_temperature_C,center_moisture,surface_moisture,mean_moisture
5.290000000000000000e+02,2.831049341437363864e+01,2.982479325390906055e+01,2.899767909020891921e+01,2.549999999999999378e+00,1.911778941889656247e+00,2.461722376118821387e+00
5.300000000000000000e+02,2.831232262927660059e+01,2.982962940518068251e+01,2.900095795323664660e+01,2.549999999999999822e+00,1.911267694521151750e+00,2.461571348577610507e+00
5.310000000000000000e+02,2.831415730991760071e+01,2.983447414397094022e+01,2.900424304228135242e+01,2.549999999999999822e+00,1.910757083001440870e+00,2.461420362604075152e+00
5.320000000000000000e+02,2.831599744536301344e+01,2.983932737955084846e+01,2.900753434732674307e+01,2.549999999999999378e+00,1.910247105478921181e+00,2.461269418147423060e+00
5.330000000000000000e+02,2.831784302456685865e+01,2.984418902415522723e+01,2.901083185846113111e+01,2.549999999999999378e+00,1.909737760110956639e+00,2.461118515157007192e+00
5.340000000000000000e+02,2.831969403637880589e+01,2.984905899283700847e+01,2.901413556587410270e+01,2.550000000000000711e+00,1.909229045063808528e+00,2.460967653582330161e+00
5.350000000000000000e+02,2.832155046955216804e+01,2.985393720332517731e+01,2.901744545985328472e+01,2.549999999999999822e+00,1.908720958512571286e+00,2.460816833373037582e+00
5.360000000000000000e+02,2.832341231275248461e+01,2.985882357589494873e+01,2.902076153078126097e+01,2.550000000000000266e+00,1.908213498641101680e+00,2.460666054478922948e+00
5.370000000000000000e+02,2.832527955456626145e+01,2.986371803324573193e+01,2.902408376913266252e+01,2.550000000000000711e+00,1.907706663641957290e+00,2.460515316849925416e+00
5.380000000000000000e+02,2.832715218350996977e+01,2.986862050038588379e+01,2.902741216547137881e+01,2.549999999999999378e+00,1.907200451716330791e+00,2.460364620436125360e+00
5.390000000000000000e+02,2.832903018803941464e+01,2.987353090452854687e+01,2.903074671044797128e+01,2.549999999999999378e+00,1.906694861073984670e+00,2.460213965187749707e+00
5.400000000000000000e+02,2.833091355655921362e+01,2.987844917498853903e+01,2.903408739479706924e+01,2.549999999999999822e+00,1.906189889933195269e+00,2.460063351055167047e+00
5.410000000000000000e+02,2.833280227743837543e+01,2.988332681580406813e+01,2.903743289337176137e+01,2.549999999999999822e+00,1.905685535016369947e+00,2.459912777982315557e+00
5.420000000000000000e+02,2.833469633899602513e+01,2.988817274485013797e+01,2.904078191827186828e+01,2.549999999999999822e+00,1.905181794825671515e+00,2.459762245913216461e+00
5.430000000000000000e+02,2.833659572954745798e+01,2.989300105713452638e+01,2.904413449631392652e+01,2.549999999999999822e+00,1.904678668042843581e+00,2.459611754798785910e+00
5.440000000000000000e+02,2.833850043738986102e+01,2.989781673783525662e+01,2.904749064490895805e+01,2.549999999999999822e+00,1.904176153075674005e+00,2.459461304590015107e+00
5.450000000000000000e+02,2.834041045081835009e+01,2.990262264106694801e+01,2.905085037706804485e+01,2.549999999999999822e+00,1.903674248274253689e+00,2.459310895238023154e+00
5.460000000000000000e+02,2.834232575813593158e+01,2.990742067275943583e+01,2.905421370307334428e+01,2.549999999999999822e+00,1.903172951967476489e+00,2.459160526694064597e+00
5.470000000000000000e+02,2.834424634766335771e+01,2.991221221678364373e+01,2.905758063130494762e+01,2.549999999999999822e+00,1.902672262476147402e+00,2.459010198909526324e+00
5.480000000000000000e+02,2.834617220774907764e+01,2.991699833271189490e+01,2.906095116872354467e+01,2.549999999999999822e+00,1.902172178119042600e+00,2.458859911835930667e+00
5.490000000000000000e+02,2.834810332677891154e+01,2.992177986289840064e+01,2.906432532118279255e+01,2.549999999999999822e+00,1.901672697216163499e+00,2.458709665424934965e+00
5.500000000000000000e+02,2.835003969318570327e+01,2.992655749537624388e+01,2.906770309364374327e+01,2.549999999999999822e+00,1.901173818090630130e+00,2.458559459628329336e+00
5.510000000000000000e+02,2.835198129545881329e+01,2.993133180423171069e+01,2.907108449033054143e+01,2.550000000000000266e+00,1.900675539069872189e+00,2.458409294398038014e+00
5.520000000000000000e+02,2.835392812215345870e+01,2.993610327662912240e+01,2.907446951484757136e+01,2.550000000000000266e+00,1.900177858486418847e+00,2.458259169686119794e+00
5.530000000000000000e+02,2.835588016189975136e+01,2.994087233152062311e+01,2.907785817026927688e+01,2.549999999999999378e+00,1.899680774678421447e+00,2.458109085444766695e+00
5.540000000000000000e+02,2.835783740341167203e+01,2.994563933336695172e+01,2.908125045921186569e+01,2.550000000000000266e+00,1.899184285990026533e+00,2.457959041626301300e+00
5.550000000000000000e+02,2.835979983549568217e+01,2.995040460233570911e+01,2.908464638389123991e+01,2.550000000000000711e+00,1.898688390771644086e+00,2.457809038183182526e+00
5.560000000000000000e+02,2.836176744705917940e+01,2.995516842189503848e+01,2.908804594616995942e+01,2.549999999999999822e+00,1.898193087380128929e+00,2.457659075067995857e+00
5.570000000000000000e+02,2.836374022711859411e+01,2.995993104481785352e+01,2.909144914759658107e+01,2.549999999999999822e+00,1.897698374178920622e+00,2.457509152233462668e+00
5.580000000000000000e+02,2.836571816480729780e+01,2.996469269793469081e+01,2.909485598943888718e+01,2.549999999999999822e+00,1.897204249538136267e+00,2.457359269632432230e+00
5.590000000000000000e+02,2.836770124938313486e+01,2.996945358593259456e+01,2.909826647271218647e+01,2.549999999999999822e+00,1.896710711834647123e+00,2.457209427217884823e+00
5.600000000000000000e+02,2.836968947023572696e+01,2.997421389435331918e+01,2.910168059820317410e+01,2.550000000000000711e+00,1.896217759452115681e+00,2.457059624942929954e+00
5.610000000000000000e+02,2.837168281689336524e+01,2.997897379214027680e+01,2.910509836649086068e+01,2.549999999999999822e+00,1.895725390781031194e+00,2.456909862760807250e+00
5.620000000000000000e+02,2.837368127902972859e+01,2.998373343371944699e+01,2.910851977796482615e+01,2.549999999999999822e+00,1.895233604218726109e+00,2.456760140624882460e+00
5.630000000000000000e+02,2.837568484647012568e+01,2.998849296076819471e+01,2.911194483284123891e+01,2.549999999999999822e+00,1.894742398169382946e+00,2.456610458488651449e+00
5.640000000000000000e+02,2.837769350919750977e+01,2.999325250368092810e+01,2.911537353117701699e+01,2.549999999999999378e+00,1.894251771044035637e+00,2.456460816305737538e+00
5.650000000000000000e+02,2.837970725735816302e+01,2.999801218280224191e+01,2.911880587288209554e+01,2.549999999999999378e+00,1.893761721260558639e+00,2.456311214029888390e+00
5.660000000000000000e+02,2.838172608126695096e+01,3.000277210950199347e+01,2.912224185773057883e+01,2.550000000000000266e+00,1.893272247243657613e+00,2.456161651614982233e+00
5.670000000000000000e+02,2.838374997141234246e+01,3.000753238711100224e+01,2.912568148537082990e+01,2.550000000000000266e+00,1.892783347424852547e+00,2.456012129015016754e+00
5.680000000000000000e+02,2.838577891846105672e+01,3.001229311171693226e+01,2.912912475533427425e+01,2.550000000000000266e+00,1.892295020242455550e+00,2.455862646184123310e+00
5.690000000000000000e+02,2.838781291326242595e+01,3.001705437287360567e+01,2.913257166704368828e+01,2.549999999999999822e+00,1.891807264141551981e+00,2.455713203076549611e+00
5.700000000000000000e+02,2.838985194685233537e+01,3.002181625420130118e+01,2.913602221982038287e+01,2.549999999999999822e+00,1.891320077573972691e+00,2.455563799646673040e+00
5.710000000000000000e+02,2.839189601045691802e+01,3.002657883392209826e+01,2.913947641289080082e+01,2.550000000000000266e+00,1.890833458998267158e+00,2.455414435848991328e+00
5.720000000000000000e+02,2.839394509549584455e+01,3.003134218532690980e+01,2.914293424539256705e+01,2.550000000000000266e+00,1.890347406879677061e+00,2.455265111638128328e+00
5.730000000000000000e+02,2.839599919358532176e+01,3.003610637720517929e+01,2.914639571638000248e+01,2.549999999999999378e+00,1.889861919690103642e+00,2.455115826968826021e+00
5.740000000000000000e+02,2.839805829654072511e+01,3.004087147421617487e+01,2.914986082482923280e+01,2.549999999999999378e+00,1.889376995908077728e+00,2.454966581795953395e+00
5.750000000000000000e+02,2.840012239637902169e+01,3.004563753723209274e+01,2.915332956964283895e+01,2.549999999999999822e+00,1.888892634018732641e+00,2.454817376074496682e+00
5.760000000000000000e+02,2.840219148532070648e+01,3.005040462362928722e+01,2.915680194965415950e+01,2.549999999999999378e+00,1.888408832513762237e+00,2.454668209759566455e+00
5.770000000000000000e+02,2.840426555579146495e+01,3.005517278755598198e+01,2.916027796363111335e+01,2.549999999999999822e+00,1.887925589891397138e+00,2.454519082806391861e+00
5.780000000000000000e+02,2.840634460042348053e+01,3.005994208017697034e+01,2.916375761027991587e+01,2.549999999999999822e+00,1.887442904656366549e+00,2.454369995170320617e+00
5.790000000000000000e+02,2.840842861205642578e+01,3.006471254988933595e+01,2.916724088824843975e+01,2.549999999999999378e+00,1.886960775319864503e+00,2.454220946806823012e+00
5.800000000000000000e+02,2.841051758373806635e+01,3.006948424252039587e+01,2.917072779612929523e+01,2.550000000000000711e+00,1.886479200399517220e+00,2.454071937671484793e+00
5.810000000000000000e+02,2.841261150872452745e+01,3.007425720151208282e+01,2.917421833246276464e+01,2.549999999999999378e+00,1.885998178419348470e+00,2.453922967720013837e+00
5.820000000000000000e+02,2.841471038048025477e+01,3.007903146808295958e+01,2.917771249573948111e+01,2.549999999999998934e+00,1.885517707909742269e+00,2.453774036908232148e+00
5.830000000000000000e+02,2.841681419267762365e+01,3.008380708137925197e+01,2.918121028440309317e+01,2.549999999999999822e+00,1.885037787407412013e+00,2.453625145192081192e+00
5.840000000000000000e+02,2.841892293919617174e+01,3.008858407860976314e+01,2.918471169685239275e+01,2.549999999999999822e+00,1.884558415455364511e+00,2.453476292527618785e+00
5.850000000000000000e+02,2.842103661412134841e+01,3.009336249516860917e+01,2.918821673144363515e+01,2.549999999999999822e+00,1.884079590602863341e+00,2.453327478871018652e+00
5.860000000000000000e+02,2.842315521174318249e+01,3.009814236475277127e+01,2.919172538649261739e+01,2.549999999999999822e+00,1.883601311405395107e+00,2.453178704178570868e+00
5.870000000000000000e+02,2.842527872655439580e+01,3.010292371946697898e+01,2.919523766027649714e+01,2.549999999999999378e+00,1.883123576424636125e+00,2.453029968406681416e+00
5.880000000000000000e+02,2.842740715324826795e+01,3.010770658992184323e+01,2.919875355103571479e+01,2.549999999999999378e+00,1.882646384228415792e+00,2.452881271511869077e+00
5.890000000000000000e+02,2.842954048671617429e+01,3.011249100532297263e+01,2.920227305697566322e+01,2.550000000000000266e+00,1.882169733390681943e+00,2.452732613450768984e+00
5.900000000000000000e+02,2.843167872204475444e+01,3.011727699355193621e+01,2.920579617626824032e+01,2.549999999999998934e+00,1.881693622491467099e+00,2.452583994180128180e+00
5.910000000000000000e+02,2.843382185451272193e+01,3.012206458124414965e+01,2.920932290705341572e+01,2.549999999999999822e+00,1.881218050116854501e+00,2.452435413656810059e+00
5.920000000000000000e+02,2.843596987958750333e+01,3.012685379385948536e+01,2.921285324744059864e+01,2.549999999999999378e+00,1.880743014858941242e+00,2.452286871837786375e+00
5.930000000000000000e+02,2.843812279292152922e+01,3.013164465574867279e+01,2.921638719551000918e+01,2.549999999999998934e+00,1.880268515315806743e+00,2.452138368680146119e+00
5.940000000000000000e+02,2.844028059034825873e+01,3.013643719021420608e+01,2.921992474931391470e+01,2.549999999999999822e+00,1.879794550091478111e+00,2.451989904141087528e+00
5.950000000000000000e+02,2.844244326787787713e+01,3.014123141956612173e+01,2.922346590687789458e+01,2.549999999999999378e+00,1.879321117795893947e+00,2.451841478177919864e+00
5.960000000000000000e+02,2.844461082169278754e+01,3.014602736517573689e+01,2.922701066620187049e+01,2.549999999999999822e+00,1.878848217044872815e+00,2.451693090748065629e+00
5.970000000000000000e+02,2.844678324814298165e+01,3.015082504752469106e+01,2.923055902526125749e+01,2.549999999999999378e+00,1.878375846460079712e+00,2.451544741809055239e+00
5.980000000000000000e+02,2.844896054374109440e+01,3.015562448625137293e+01,2.923411098200795877e+01,2.549999999999999378e+00,1.877904004668991877e+00,2.451396431318531022e+00
5.990000000000000000e+02,2.845114270515732002e+01,3.016042570019387625e+01,2.923766653437127871e+01,2.550000000000000266e+00,1.877432690304864815e+00,2.451248159234244550e+00
6.000000000000000000e+02,2.845332972921410786e+01,3.016522870743034090e+01,2.924122568025898516e+01,2.549999999999999378e+00,1.876961902006699878e+00,2.451099925514053535e+00
6.010000000000000000e+02,2.845552161288586035e+01,3.017010598951717171e+01,2.924479038671389119e+01,2.549999999999999378e+00,1.876491617273224666e+00,2.450951730023314123e+00
6.020000000000000000e+02,2.845771835327294852e+01,3.017504411893195737e+01,2.924836256510205246e+01,2.549999999999999378e+00,1.876021838526175101e+00,2.450803572628481142e+00
6.030000000000000000e+02,2.845991994762677990e+01,3.018002192359017499e+01,2.925194215965073496e+01,2.549999999999999378e+00,1.875552570570971467e+00,2.450655453288860475e+00
6.040000000000000000e+02,2.846212639332365413e+01,3.018503186467872013e+01,2.925552912874095313e+01,2.549999999999998934e+00,1.875083814262395343e+00,2.450507371963544845e+00
6.050000000000000000e+02,2.846433768786398844e+01,3.019006959416512714e+01,2.925912343742914246e+01,2.549999999999998490e+00,1.874615569534771264e+00,2.450359328611602994e+00
6.060000000000000000e+02,2.846655382886652319e+01,3.019513218474344995e+01,2.926272505494478082e+01,2.549999999999998934e+00,1.874147835915503046e+00,2.450211323192122759e+00
6.070000000000000000e+02,2.846877481406245280e+01,3.020021749239361952e+01,2.926633395345130850e+01,2.549999999999999378e+00,1.873680612710010074e+00,2.450063355664244824e+00
6.080000000000000000e+02,2.847100064128951402e+01,3.020532385945851317e+01,2.926995010732040470e+01,2.549999999999998490e+00,1.873213899087865064e+00,2.449915425987167161e+00
6.090000000000000000e+02,2.847323130848610973e+01,3.021044995546796841e+01,2.927357349266441489e+01,2.549999999999998490e+00,1.872747694128964913e+00,2.449767534120160128e+00
6.100000000000000000e+02,2.847546681368542210e+01,3.021559468207524901e+01,2.927720408701209465e+01,2.549999999999999378e+00,1.872281996851095531e+00,2.449619680022569135e+00
6.110000000000000000e+02,2.847770715500960748e+01,3.022075711314671764e+01,2.928084186907474162e+01,2.549999999999998934e+00,1.871816806227293517e+00,2.449471863653819526e+00
6.120000000000000000e+02,2.847995233066400544e+01,3.022593645411920704e+01,2.928448681856916380e+01,2.549999999999998934e+00,1.871352121197625618e+00,2.449324084973422355e+00
6.130000000000000000e+02,2.848220233893139053e+01,3.023113201374666303e+01,2.928813891608081832e+01,2.549999999999998490e+00,1.870887940677356198e+00,2.449176343940974387e+00
6.140000000000000000e+02,2.848445717816633405e+01,3.023634318376813113e+01,2.929179814295557094e+01,2.549999999999999378e+00,1.870424263562834089e+00,2.449028640516156319e+00
6.150000000000000000e+02,2.848671684678965477e+01,3.024156942357619471e+01,2.929546448121155677e+01,2.549999999999998046e+00,1.869961088735910604e+00,2.448880974658743437e+00
6.160000000000000000e+02,2.848898134328291931e+01,3.024681024864593226e+01,2.929913791346679020e+01,2.549999999999998046e+00,1.869498415067282204e+00,2.448733346328594518e+00
6.170000000000000000e+02,2.849125066618308466e+01,3.025206522161367317e+01,2.930281842287914529e+01,2.549999999999998934e+00,1.869036241419046229e+00,2.448585755485665594e+00
6.180000000000000000e+02,2.849352481407722237e+01,3.025733394514650598e+01,2.930650599309534599e+01,2.549999999999998046e+00,1.868574566646756807e+00,2.448438202089997962e+00
6.190000000000000000e+02,2.849580378559743821e+01,3.026261605621739648e+01,2.931020060820734940e+01,2.549999999999999378e+00,1.868113389601051777e+00,2.448290686101728397e+00
6.200000000000000000e+02,2.849808757941580240e+01,3.026791122148058832e+01,2.931390225271485406e+01,2.549999999999997602e+00,1.867652709128980071e+00,2.448143207481086492e+00
6.210000000000000000e+02,2.850037619423950019e+01,3.027321913351476468e+01,2.931761091149298082e+01,2.549999999999998934e+00,1.867192524075059534e+00,2.447995766188390654e+00
6.220000000000000000e+02,2.850266962880608901e+01,3.027853950765976876e+01,2.932132656976386542e+01,2.549999999999997602e+00,1.866732833282175985e+00,2.447848362184054327e+00
6.230000000000000000e+02,2.850496788187891539e+01,3.028387207934260772e+01,2.932504921307136669e+01,2.549999999999998934e+00,1.866273635592332836e+00,2.447700995428582882e+00
6.240000000000000000e+02,2.850727095224265639e+01,3.028921660183211984e+01,2.932877882725876262e+01,2.549999999999997158e+00,1.865814929847276593e+00,2.447553665882574059e+00
6.250000000000000000e+02,2.850957883869898524e+01,3.029457284436031372e+01,2.933251539844916422e+01,2.549999999999998046e+00,1.865356714889020884e+00,2.447406373506719302e+00
6.260000000000000000e+02,2.851189154006249638e+01,3.029994059049641209e+01,2.933625891302780175e+01,2.549999999999998046e+00,1.864898989560291653e+00,2.447259118261801536e+00
6.270000000000000000e+02,2.851420905515663407e+01,3.030531963672315143e+01,2.934000935762599838e+01,2.549999999999998046e+00,1.864441752704914856e+00,2.447111900108697391e+00
6.280000000000000000e+02,2.851653138280991584e+01,3.031070979121798104e+01,2.934376671910684209e+01,2.549999999999997602e+00,1.863985003168148857e+00,2.446964719008374090e+00
